vmId,vmTypeId,priority,starttime,endtime,core,memory,machineId
271718,67,1,0.0001157405786216259,0.0038196295499801636,0.07692307692307693,0.049777777777777775,16
271719,67,1,0.0001157405786216259,0.0038196295499801636,0.07692307692307693,0.049777777777777775,16
271720,67,1,0.0001157405786216259,0.0038196411915123463,0.07692307692307693,0.049777777777777775,16
271721,67,1,0.0001157405786216259,0.003819652833044529,0.07692307692307693,0.049777777777777775,16
271722,67,1,0.0001157405786216259,0.0038196644745767117,0.07692307692307693,0.049777777777777775,16
271723,67,1,0.0001157405786216259,0.0038196761161088943,0.07692307692307693,0.049777777777777775,16
271724,67,1,0.0001157405786216259,0.0038196761161088943,0.07692307692307693,0.049777777777777775,16
271725,67,1,0.0001157405786216259,0.0038196872919797897,0.07692307692307693,0.049777777777777775,16
271726,67,1,0.0001157405786216259,0.003820382058620453,0.07692307692307693,0.049777777777777775,16
271727,67,1,0.0001157405786216259,0.0038203937001526356,0.07692307692307693,0.049777777777777775,16
271728,67,1,0.0001157405786216259,0.003820404876023531,0.07692307692307693,0.049777777777777775,16
271729,67,1,0.0001157405786216259,0.0038204165175557137,0.07692307692307693,0.049777777777777775,16
271730,67,1,0.0001157405786216259,0.0038204281590878963,0.07692307692307693,0.049777777777777775,16
271731,67,1,0.0001157405786216259,0.0038204281590878963,0.07692307692307693,0.049777777777777775,16
271732,67,1,0.0001157405786216259,0.003820439800620079,0.07692307692307693,0.049777777777777775,16
271733,67,1,0.0001157405786216259,0.0038204514421522617,0.07692307692307693,0.049777777777777775,16
271734,67,1,0.0001157405786216259,0.0038204630836844444,0.07692307692307693,0.049777777777777775,16
271735,67,1,0.0001157405786216259,0.003820474725216627,0.07692307692307693,0.049777777777777775,16
271736,67,1,0.0001157405786216259,0.0038204859010875225,0.07692307692307693,0.049777777777777775,16
271737,67,1,0.0001157405786216259,0.003820497542619705,0.07692307692307693,0.049777777777777775,16
271738,67,1,0.0001157405786216259,0.003820509184151888,0.07692307692307693,0.049777777777777775,16
271739,67,1,0.0001157405786216259,0.003820509184151888,0.07692307692307693,0.049777777777777775,16
271740,67,1,0.0001157405786216259,0.0038205208256840706,0.07692307692307693,0.049777777777777775,16
271741,67,1,0.0001157405786216259,0.0038205324672162533,0.07692307692307693,0.049777777777777775,16
271742,67,1,0.0001157405786216259,0.003820544108748436,0.07692307692307693,0.049777777777777775,16
271743,67,1,0.0001157405786216259,0.003820544108748436,0.07692307692307693,0.049777777777777775,16
271744,67,1,0.0001157405786216259,0.0038205557502806187,0.07692307692307693,0.049777777777777775,16
271745,67,1,0.0001157405786216259,0.003820566926151514,0.07692307692307693,0.049777777777777775,16
2882762,67,1,0.0001157405786216259,0.004103946965187788,0.07692307692307693,0.049777777777777775,16
2882763,67,1,0.0001157405786216259,0.004103946965187788,0.07692307692307693,0.049777777777777775,16
2882764,67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
2882765,67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
2882766,67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
2882767,67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
2882768,67,1,0.0001157405786216259,0.004103969782590866,0.07692307692307693,0.049777777777777775,16
2882769,67,1,0.0001157405786216259,0.004103969782590866,0.07692307692307693,0.049777777777777775,16
2882770,67,1,0.0001157405786216259,0.004103981424123049,0.07692307692307693,0.049777777777777775,16
2882771,67,1,0.0001157405786216259,0.004103981424123049,0.07692307692307693,0.049777777777777775,16
2882772,67,1,0.0001157405786216259,0.0041039930656552315,0.07692307692307693,0.049777777777777775,16
2882773,67,1,0.0001157405786216259,0.0041039930656552315,0.07692307692307693,0.049777777777777775,16
2882774,67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
2882775,67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
2882776,67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
2882777,67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
2882778,67,1,0.0001157405786216259,0.004104016348719597,0.07692307692307693,0.049777777777777775,16
2882779,67,1,0.0001157405786216259,0.004104016348719597,0.07692307692307693,0.049777777777777775,16
2882780,67,1,0.0001157405786216259,0.0041040279902517796,0.07692307692307693,0.049777777777777775,16
2882781,67,1,0.0001157405786216259,0.0041040279902517796,0.07692307692307693,0.049777777777777775,16
2882782,67,1,0.0001157405786216259,0.004104039166122675,0.07692307692307693,0.049777777777777775,16
2882783,67,1,0.0001157405786216259,0.004104039166122675,0.07692307692307693,0.049777777777777775,16
2882784,67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
2882785,67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
2882786,67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
2882787,67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
2882788,67,1,0.0001157405786216259,0.00410406244918704,0.07692307692307693,0.049777777777777775,16
2882789,67,1,0.0001157405786216259,0.00410406244918704,0.07692307692307693,0.049777777777777775,16
2882790,67,1,0.0001157405786216259,0.004104074090719223,0.07692307692307693,0.049777777777777775,16
2882791,67,1,0.0001157405786216259,0.004104074090719223,0.07692307692307693,0.049777777777777775,16
2882792,67,1,0.0001157405786216259,0.004104085732251406,0.07692307692307693,0.049777777777777775,16
2882793,67,1,0.0001157405786216259,0.004104085732251406,0.07692307692307693,0.049777777777777775,16
2882794,67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
2882795,67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
2882796,67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
2882797,67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
2882798,67,1,0.0001157405786216259,0.004104109015315771,0.07692307692307693,0.049777777777777775,16
2882799,67,1,0.0001157405786216259,0.004104109015315771,0.07692307692307693,0.049777777777777775,16
2882800,67,1,0.0001157405786216259,0.0041041201911866665,0.07692307692307693,0.049777777777777775,16
2882801,67,1,0.0001157405786216259,0.0041041201911866665,0.07692307692307693,0.049777777777777775,16
6635833,73,0,0.0001157405786216259,0.13717843731865287,0.038461538461538464,0.049777777777777775,16
6874506,67,1,0.0001157405786216259,0.003824027720838785,0.07692307692307693,0.049777777777777775,16
6874507,67,1,0.0001157405786216259,0.003824039362370968,0.07692307692307693,0.049777777777777775,16
6874508,67,1,0.0001157405786216259,0.0038240510039031506,0.07692307692307693,0.049777777777777775,16
6874509,67,1,0.0001157405786216259,0.0038240510039031506,0.07692307692307693,0.049777777777777775,16
6874510,67,1,0.0001157405786216259,0.0038240626454353333,0.07692307692307693,0.049777777777777775,16
6874511,67,1,0.0001157405786216259,0.003824074286967516,0.07692307692307693,0.049777777777777775,16
6874512,67,1,0.0001157405786216259,0.0038240854628384113,0.07692307692307693,0.049777777777777775,16
6874513,67,1,0.0001157405786216259,0.003824097104370594,0.07692307692307693,0.049777777777777775,16
6874514,67,1,0.0001157405786216259,0.0038241087459027767,0.07692307692307693,0.049777777777777775,16
6874515,67,1,0.0001157405786216259,0.0038241087459027767,0.07692307692307693,0.049777777777777775,16
6874516,67,1,0.0001157405786216259,0.0038241203874349594,0.07692307692307693,0.049777777777777775,16
6874517,67,1,0.0001157405786216259,0.003824132028967142,0.07692307692307693,0.049777777777777775,16
6874518,67,1,0.0001157405786216259,0.003824143670499325,0.07692307692307693,0.049777777777777775,16
6874519,67,1,0.0001157405786216259,0.0038241553120315075,0.07692307692307693,0.049777777777777775,16
6874520,67,1,0.0001157405786216259,0.003824166487902403,0.07692307692307693,0.049777777777777775,16
6874521,67,1,0.0001157405786216259,0.003824166487902403,0.07692307692307693,0.049777777777777775,16
6874522,67,1,0.0001157405786216259,0.0038241781294345856,0.07692307692307693,0.049777777777777775,16
6874523,67,1,0.0001157405786216259,0.0038241897709667683,0.07692307692307693,0.049777777777777775,16
6874524,67,1,0.0001157405786216259,0.003824201412498951,0.07692307692307693,0.049777777777777775,16
6874525,67,1,0.0001157405786216259,0.0038242130540311337,0.07692307692307693,0.049777777777777775,16
2448026,47,1,0.00012731458991765976,0.010695335455238819,0.038461538461538464,0.049777777777777775,16
2448027,47,1,0.00012731458991765976,0.011025867890566587,0.038461538461538464,0.049777777777777775,16
2882802,67,1,0.00012731458991765976,0.004104571882635355,0.07692307692307693,0.049777777777777775,16
2882803,67,1,0.00012731458991765976,0.004104571882635355,0.07692307692307693,0.049777777777777775,16
2882804,67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
2882805,67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
2882806,67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
2882807,67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
2882808,67,1,0.00012731458991765976,0.004104594700038433,0.07692307692307693,0.049777777777777775,16
2882809,67,1,0.00012731458991765976,0.004104594700038433,0.07692307692307693,0.049777777777777775,16
2882810,67,1,0.00012731458991765976,0.004104606341570616,0.07692307692307693,0.049777777777777775,16
2882811,67,1,0.00012731458991765976,0.004104606341570616,0.07692307692307693,0.049777777777777775,16
2882812,67,1,0.00012731458991765976,0.0041046179831027985,0.07692307692307693,0.049777777777777775,16
2882813,67,1,0.00012731458991765976,0.0041046179831027985,0.07692307692307693,0.049777777777777775,16
2882814,67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
2882815,67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
2882816,67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
2882817,67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
2882818,67,1,0.00012731458991765976,0.004104641266167164,0.07692307692307693,0.049777777777777775,16
2882819,67,1,0.00012731458991765976,0.004104641266167164,0.07692307692307693,0.049777777777777775,16
2882820,67,1,0.00012731458991765976,0.0041046529076993465,0.07692307692307693,0.049777777777777775,16
2882821,67,1,0.00012731458991765976,0.0041046529076993465,0.07692307692307693,0.049777777777777775,16
2882822,67,1,0.00012731458991765976,0.004104664549231529,0.07692307692307693,0.049777777777777775,16
2882823,67,1,0.00012731458991765976,0.004104664549231529,0.07692307692307693,0.049777777777777775,16
2882824,67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
2882825,67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
2882826,67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
2882827,67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
2882828,67,1,0.00012731458991765976,0.004104687366634607,0.07692307692307693,0.049777777777777775,16
2882829,67,1,0.00012731458991765976,0.004104687366634607,0.07692307692307693,0.049777777777777775,16
2882830,67,1,0.00012731458991765976,0.00410469900816679,0.07692307692307693,0.049777777777777775,16
2882831,67,1,0.00012731458991765976,0.00410469900816679,0.07692307692307693,0.049777777777777775,16
2882832,67,1,0.00012731458991765976,0.004104710649698973,0.07692307692307693,0.049777777777777775,16
2882833,67,1,0.00012731458991765976,0.004104710649698973,0.07692307692307693,0.049777777777777775,16
2882834,67,1,0.00012731458991765976,0.004104722291231155,0.07692307692307693,0.049777777777777775,16
2882835,67,1,0.00012731458991765976,0.004104722291231155,0.07692307692307693,0.049777777777777775,16
2882836,67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
2882837,67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
2882838,67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
2882839,67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
2882840,67,1,0.00012731458991765976,0.004104745574295521,0.07692307692307693,0.049777777777777775,16
2882841,67,1,0.00012731458991765976,0.004104745574295521,0.07692307692307693,0.049777777777777775,16
2882842,67,1,0.00012731458991765976,0.004105092491954565,0.07692307692307693,0.049777777777777775,16
2882843,67,1,0.00012731458991765976,0.004105092491954565,0.07692307692307693,0.049777777777777775,16
2882844,67,1,0.00012731458991765976,0.004105104133486748,0.07692307692307693,0.049777777777777775,16
2882845,67,1,0.00012731458991765976,0.004105104133486748,0.07692307692307693,0.049777777777777775,16
2882846,67,1,0.00012731458991765976,0.0041051157750189304,0.07692307692307693,0.049777777777777775,16
2882847,67,1,0.00012731458991765976,0.0041051157750189304,0.07692307692307693,0.049777777777777775,16
2882848,67,1,0.00012731458991765976,0.004105127416551113,0.07692307692307693,0.049777777777777775,16
2882849,67,1,0.00012731458991765976,0.004105127416551113,0.07692307692307693,0.049777777777777775,16
2882850,67,1,0.00012731458991765976,0.004105139058083296,0.07692307692307693,0.049777777777777775,16
2882851,67,1,0.00012731458991765976,0.004105139058083296,0.07692307692307693,0.049777777777777775,16
2882852,67,1,0.00012731458991765976,0.004105150233954191,0.07692307692307693,0.049777777777777775,16
2882853,67,1,0.00012731458991765976,0.004105150233954191,0.07692307692307693,0.049777777777777775,16
2882854,67,1,0.00012731458991765976,0.004105161875486374,0.07692307692307693,0.049777777777777775,16
2882855,67,1,0.00012731458991765976,0.004105161875486374,0.07692307692307693,0.049777777777777775,16
2882856,67,1,0.00012731458991765976,0.004105173517018557,0.07692307692307693,0.049777777777777775,16
2882857,67,1,0.00012731458991765976,0.004105173517018557,0.07692307692307693,0.049777777777777775,16
2882858,67,1,0.00012731458991765976,0.004105185158550739,0.07692307692307693,0.049777777777777775,16
2882859,67,1,0.00012731458991765976,0.004105185158550739,0.07692307692307693,0.049777777777777775,16
2882860,67,1,0.00012731458991765976,0.004105196800082922,0.07692307692307693,0.049777777777777775,16
2882861,67,1,0.00012731458991765976,0.004105196800082922,0.07692307692307693,0.049777777777777775,16
2882862,67,1,0.00012731458991765976,0.004105648025870323,0.07692307692307693,0.049777777777777775,16
2882863,67,1,0.00012731458991765976,0.004105648025870323,0.07692307692307693,0.049777777777777775,16
2882864,67,1,0.00012731458991765976,0.004105659667402506,0.07692307692307693,0.049777777777777775,16
2882865,67,1,0.00012731458991765976,0.004105659667402506,0.07692307692307693,0.049777777777777775,16
2882866,67,1,0.00012731458991765976,0.004105682950466871,0.07692307692307693,0.049777777777777775,16
2882867,67,1,0.00012731458991765976,0.004105682950466871,0.07692307692307693,0.049777777777777775,16
2882868,67,1,0.00012731458991765976,0.004105694591999054,0.07692307692307693,0.049777777777777775,16
2882869,67,1,0.00012731458991765976,0.004105694591999054,0.07692307692307693,0.049777777777777775,16
2882870,67,1,0.00012731458991765976,0.004105706233531237,0.07692307692307693,0.049777777777777775,16
2882871,67,1,0.00012731458991765976,0.004105706233531237,0.07692307692307693,0.049777777777777775,16
2882872,67,1,0.00012731458991765976,0.004105729050934315,0.07692307692307693,0.049777777777777775,16
2882873,67,1,0.00012731458991765976,0.004105729050934315,0.07692307692307693,0.049777777777777775,16
2882874,67,1,0.00012731458991765976,0.004105740692466497,0.07692307692307693,0.049777777777777775,16
2882875,67,1,0.00012731458991765976,0.004105740692466497,0.07692307692307693,0.049777777777777775,16
2882876,67,1,0.00012731458991765976,0.00410575233399868,0.07692307692307693,0.049777777777777775,16
2882877,67,1,0.00012731458991765976,0.00410575233399868,0.07692307692307693,0.049777777777777775,16
2882878,67,1,0.00012731458991765976,0.004105763975530863,0.07692307692307693,0.049777777777777775,16
2882879,67,1,0.00012731458991765976,0.004105763975530863,0.07692307692307693,0.049777777777777775,16
2882880,67,1,0.00012731458991765976,0.004105787258595228,0.07692307692307693,0.049777777777777775,16
2882881,67,1,0.00012731458991765976,0.004105787258595228,0.07692307692307693,0.049777777777777775,16
2882882,67,1,0.00012731458991765976,0.004105798434466124,0.07692307692307693,0.049777777777777775,16
2882883,67,1,0.00012731458991765976,0.004105798434466124,0.07692307692307693,0.049777777777777775,16
2882884,67,1,0.00012731458991765976,0.004105810075998306,0.07692307692307693,0.049777777777777775,16
2882885,67,1,0.00012731458991765976,0.004105810075998306,0.07692307692307693,0.049777777777777775,16
2882886,67,1,0.00012731458991765976,0.004105821717530489,0.07692307692307693,0.049777777777777775,16
2882887,67,1,0.00012731458991765976,0.004105821717530489,0.07692307692307693,0.049777777777777775,16
2882888,67,1,0.00012731458991765976,0.004105845000594854,0.07692307692307693,0.049777777777777775,16
2882889,67,1,0.00012731458991765976,0.004105845000594854,0.07692307692307693,0.049777777777777775,16
2882890,67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
2882891,67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
2882892,67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
2882893,67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
2882894,67,1,0.00012731458991765976,0.00410586828365922,0.07692307692307693,0.049777777777777775,16
2882895,67,1,0.00012731458991765976,0.00410586828365922,0.07692307692307693,0.049777777777777775,16
2882896,67,1,0.00012731458991765976,0.004105926025658846,0.07692307692307693,0.049777777777777775,16
2882897,67,1,0.00012731458991765976,0.004105926025658846,0.07692307692307693,0.049777777777777775,16
2882898,67,1,0.00012731458991765976,0.004105937667191029,0.07692307692307693,0.049777777777777775,16
2882899,67,1,0.00012731458991765976,0.004105937667191029,0.07692307692307693,0.049777777777777775,16
2882900,67,1,0.00012731458991765976,0.004105948843061924,0.07692307692307693,0.049777777777777775,16
2882901,67,1,0.00012731458991765976,0.004105948843061924,0.07692307692307693,0.049777777777777775,16
4428684,136,0,0.00012731458991765976,0.04739464120939374,0.009615384615384616,0.014222222222222223,16
4428685,136,0,0.00012731458991765976,0.04739464120939374,0.009615384615384616,0.014222222222222223,16
6874526,67,1,0.00012731458991765976,0.003825023304671049,0.07692307692307693,0.049777777777777775,16
6874527,67,1,0.00012731458991765976,0.003825034946203232,0.07692307692307693,0.049777777777777775,16
6874528,67,1,0.00012731458991765976,0.003825046122074127,0.07692307692307693,0.049777777777777775,16
6874529,67,1,0.00012731458991765976,0.00382505776360631,0.07692307692307693,0.049777777777777775,16
6874530,67,1,0.00012731458991765976,0.0038250694051384926,0.07692307692307693,0.049777777777777775,16
6874531,67,1,0.00012731458991765976,0.0038250694051384926,0.07692307692307693,0.049777777777777775,16
6874532,67,1,0.00012731458991765976,0.0038250810466706753,0.07692307692307693,0.049777777777777775,16
6874533,67,1,0.00012731458991765976,0.003825092688202858,0.07692307692307693,0.049777777777777775,16
6874534,67,1,0.00012731458991765976,0.0038251043297350407,0.07692307692307693,0.049777777777777775,16
6874535,67,1,0.00012731458991765976,0.0038251159712672234,0.07692307692307693,0.049777777777777775,16
6874536,67,1,0.00012731458991765976,0.0038251159712672234,0.07692307692307693,0.049777777777777775,16
6874537,67,1,0.00012731458991765976,0.0038251271471381187,0.07692307692307693,0.049777777777777775,16
6874538,67,1,0.00012731458991765976,0.0038251387886703014,0.07692307692307693,0.049777777777777775,16
6874539,67,1,0.00012731458991765976,0.003825150430202484,0.07692307692307693,0.049777777777777775,16
6874540,67,1,0.00012731458991765976,0.003825162071734667,0.07692307692307693,0.049777777777777775,16
6874541,67,1,0.00012731458991765976,0.003825162071734667,0.07692307692307693,0.049777777777777775,16
6874542,67,1,0.00012731458991765976,0.0038251737132668495,0.07692307692307693,0.049777777777777775,16
6874543,67,1,0.00012731458991765976,0.003825185354799032,0.07692307692307693,0.049777777777777775,16
6874544,67,1,0.00012731458991765976,0.0038251965306699276,0.07692307692307693,0.049777777777777775,16
6874545,67,1,0.00012731458991765976,0.0038252081722021103,0.07692307692307693,0.049777777777777775,16
6874546,67,1,0.00012731458991765976,0.003825717605650425,0.07692307692307693,0.049777777777777775,16
6874547,67,1,0.00012731458991765976,0.0038257292471826077,0.07692307692307693,0.049777777777777775,16
6874548,67,1,0.00012731458991765976,0.0038257408887147903,0.07692307692307693,0.049777777777777775,16
6874549,67,1,0.00012731458991765976,0.0038257986307144165,0.07692307692307693,0.049777777777777775,16
6874550,67,1,0.00012731458991765976,0.003825810272246599,0.07692307692307693,0.049777777777777775,16
6874551,67,1,0.00012731458991765976,0.003825821913778782,0.07692307692307693,0.049777777777777775,16
6874552,67,1,0.00012731458991765976,0.003825821913778782,0.07692307692307693,0.049777777777777775,16
6874553,67,1,0.00012731458991765976,0.0038258335553109646,0.07692307692307693,0.049777777777777775,16
6874554,67,1,0.00012731458991765976,0.00382584473118186,0.07692307692307693,0.049777777777777775,16
6874555,67,1,0.00012731458991765976,0.0038258563727140427,0.07692307692307693,0.049777777777777775,16
6874556,67,1,0.00012731458991765976,0.0038258680142462254,0.07692307692307693,0.049777777777777775,16
6874557,67,1,0.00012731458991765976,0.0038258680142462254,0.07692307692307693,0.049777777777777775,16
6874558,67,1,0.00012731458991765976,0.003825879655778408,0.07692307692307693,0.049777777777777775,16
6874559,67,1,0.00012731458991765976,0.0038258912973105907,0.07692307692307693,0.049777777777777775,16
6874560,67,1,0.00012731458991765976,0.0038259029388427734,0.07692307692307693,0.049777777777777775,16
6874561,67,1,0.00012731458991765976,0.003825914580374956,0.07692307692307693,0.049777777777777775,16
6874562,67,1,0.00012731458991765976,0.0038259257562458515,0.07692307692307693,0.049777777777777775,16
6874563,67,1,0.00012731458991765976,0.003825937397778034,0.07692307692307693,0.049777777777777775,16
6874564,67,1,0.00012731458991765976,0.003825949039310217,0.07692307692307693,0.049777777777777775,16
6874565,67,1,0.00012731458991765976,0.0038259606808423996,0.07692307692307693,0.049777777777777775,16
6874566,67,1,0.00012731458991765976,0.0038264584727585316,0.07692307692307693,0.049777777777777775,16
6874567,67,1,0.00012731458991765976,0.0038264701142907143,0.07692307692307693,0.049777777777777775,16
6874568,67,1,0.00012731458991765976,0.0038264812901616096,0.07692307692307693,0.049777777777777775,16
6874569,67,1,0.00012731458991765976,0.0038264929316937923,0.07692307692307693,0.049777777777777775,16
6874570,67,1,0.00012731458991765976,0.0038265162147581577,0.07692307692307693,0.049777777777777775,16
6874571,67,1,0.00012731458991765976,0.0038265278562903404,0.07692307692307693,0.049777777777777775,16
6874572,67,1,0.00012731458991765976,0.003826539497822523,0.07692307692307693,0.049777777777777775,16
6874573,67,1,0.00012731458991765976,0.0004152893088757992,0.07692307692307693,0.049777777777777775,16
6874574,67,1,0.00012731458991765976,0.00041530095040798187,0.07692307692307693,0.049777777777777775,16
6874575,67,1,0.00012731458991765976,0.003826562315225601,0.07692307692307693,0.049777777777777775,16
6874576,67,1,0.00012731458991765976,0.003826573956757784,0.07692307692307693,0.049777777777777775,16
6874577,67,1,0.00012731458991765976,0.0038265855982899666,0.07692307692307693,0.049777777777777775,16
6874578,67,1,0.00012731458991765976,0.0038265972398221493,0.07692307692307693,0.049777777777777775,16
6874579,67,1,0.00012731458991765976,0.003826608881354332,0.07692307692307693,0.049777777777777775,16
6874580,67,1,0.00012731458991765976,0.0038266205228865147,0.07692307692307693,0.049777777777777775,16
